,Unnamed: 0.2,Unnamed: 0.1,index,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,primaryName,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Talk-Show,Thriller,War,Western,Action.1,Adult.1,Adventure.1,Animation.1,Biography.1,Comedy.1,Crime.1,Documentary.1,Drama.1,Family.1,Fantasy.1,Film-Noir.1,History.1,Horror.1,Music.1,Musical.1,Mystery.1,News.1,Reality-TV.1,Romance.1,Sci-Fi.1,Sport.1,Thriller.1,War.1,Western.1,Action.2,Adult.2,Adventure.2,Animation.2,Biography.2,Comedy.2,Crime.2,Documentary.2,Drama.2,Family.2,Fantasy.2,Film-Noir.2,History.2,Horror.2,Music.2,Musical.2,Mystery.2,News.2,Reality-TV.2,Romance.2,Sci-Fi.2,Sport.2,Thriller.2,War.2,Western.2,region_x,region_y,origin,Language
25685,27714,152264,254010,254010,tt0770828,movie,Man of Steel,Man of Steel,0,2013,143,"['Action', 'Adventure', 'Sci-Fi']",7.1,783982.0,nm0811583,"['nm0147147', 'nm0010736', 'nm0788335', 'nm0000178']","['Henry Cavill', 'Amy Adams', 'Michael Shannon', 'Diane Lane']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"['PH', 'FI', 'EG', 'TR', 'TW', 'NL', 'GB', 'RU', 'JP', 'VN', 'US', 'FI', 'IT', 'AR', 'IN', 'PT', 'TW', 'SE', 'BG', 'HU', 'RS', 'RO', 'EE', 'US', 'UA', 'SI', 'ES', 'IN', 'CO', 'GR', 'US', 'US', 'TH', 'SK', 'HK', '\\N', 'LT', 'CA', 'US', 'IE', 'AE', 'FI', 'IL', 'UY', 'SG', 'BR', 'GE', 'LV', 'MX', 'CL', 'VE', 'AU', 'NZ', 'UZ', 'DE', 'KR', 'PL', 'HR', 'PE', 'FR', 'ZA', 'EC', 'ID', 'CA', 'JP', 'GR', 'CZ']",US,en
39561,44148,242636,589498,589498,tt3315342,movie,Logan,Logan,0,2017,137,"['Action', 'Drama', 'Sci-Fi']",8.1,783394.0,nm0003506,"['nm0413168', 'nm0001772', 'nm6748436', 'nm2933542']","['Hugh Jackman', 'Patrick Stewart', 'Dafne Keen', 'Boyd Holbrook']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"['US', 'EC', 'RU', 'SE', 'JP', 'CZ', 'IL', 'SI', 'HU', 'GR', 'KR', 'IN', 'TW', 'AR', 'PT', 'UZ', 'MX', 'NL', 'TH', 'PH', 'AU', 'GB', 'NZ', 'DE', 'PL', 'IN', 'ZA', 'TR', 'AT', 'UY', '\\N', 'AE', 'NO', 'XWW', 'EG', 'IT', 'RO', 'SG', 'RS', 'VN', 'UA', 'SK', 'FR', 'ES', 'CN', 'BR', 'HK', 'IE', 'LT', 'IT', 'CL', 'ID', 'LV', 'CA', 'VN', 'IN', 'BG', 'CA', 'IE']",Not US,tl
23428,25017,138131,223713,223713,tt0401792,movie,Sin City,Sin City,0,2005,124,"['Crime', 'Thriller']",8.0,777842.0,"nm0588340,nm0001675,nm0000233","['nm0000620', 'nm0654110', 'nm0000246', 'nm0004695']","['Mickey Rourke', 'Clive Owen', 'Bruce Willis', 'Jessica Alba']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['EC', 'US', 'HK', 'CA', 'LT', 'LV', 'IN', 'VN', 'CZ', 'AR', 'HU', 'TR', 'ID', 'RS', 'HR', 'UA', 'IL', 'IT', 'PL', 'AU', 'ZA', 'UZ', 'SI', 'SK', 'SG', 'RU', 'EE', 'AE', 'BR', '\\N', 'EG', 'TW', 'PT', 'DK', 'ES', 'IR', 'SE', 'TH', 'RO', 'GR', 'FR', 'ES', 'VE', 'GB', 'MX', 'PH', 'BG', 'RO', 'GR', 'JP', 'NL', 'IN', 'CA', 'KR', 'US', 'GR', 'GR', 'AZ', 'DE']",US,en
25213,27142,149251,247389,247389,tt0480249,movie,I Am Legend,I Am Legend,0,2007,101,"['Action', 'Drama', 'Horror']",7.2,777042.0,nm1349376,"['nm0000226', 'nm0103797', 'nm2253071', 'nm0724757']","['Will Smith', 'Alice Braga', 'Charlie Tahan', 'Salli Richardson-Whitfield']",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"['ID', 'CA', 'SI', '\\N', 'CZ', 'SK', 'HK', 'UY', 'RU', 'AU', 'IN', 'IR', 'RS', 'GB', 'NL', 'AZ', 'ES', 'KR', 'IN', 'SE', 'FR', 'VN', 'IN', 'BE', 'PT', 'CH', 'BG', 'TH', 'US', 'EC', 'US', 'PE', 'TW', 'PH', 'JP', 'DE', 'GR', 'VE', 'LT', 'EG', 'LV', 'HU', 'SG', 'CA', 'SK', 'UZ', 'EE', 'TR', 'IT', 'GR', 'MX', 'BR', 'IL', 'ZA', 'RO', 'PL', 'AR', 'HR', 'UA', 'AE']",Not US,nl
6400,6487,30594,44236,44236,tt0060196,movie,"The Good, the Bad and the Ugly","Il buono, il brutto, il cattivo",0,1966,161,"['Adventure', 'Western']",8.8,774596.0,nm0001466,"['nm0000142', 'nm0908919', 'nm0001812', 'nm0321294']","['Clint Eastwood', 'Eli Wallach', 'Lee Van Cleef', 'Aldo Giuffrè']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,"['US', 'US', 'FI', 'SG', 'TR', 'BE', 'FI', 'XAS', 'EG', 'AE', '\\N', 'UA', 'CZ', 'GE', 'VE', 'XWW', 'ZA', 'HK', 'UZ', 'CA', 'PR', 'SI', 'CL', 'NL', 'MX', 'AU', 'SE', 'ID', 'IL', 'DK', 'UY', 'NO', 'RO', 'VN', 'IL', 'FR', 'IR', 'IT', 'CN', 'EC', 'EE', 'PE', 'DE', 'XWW', 'LV', 'ES', 'AT', 'BE', 'IN', 'IN', 'NO', 'PL', 'XWG', 'LT', 'GR', 'UZ', 'RS', 'GB', 'PT', 'RU', 'BR', 'CU', 'CO', 'XEU', 'CA', 'HK', 'HK', 'UZ', 'FI', 'IE', 'TW', 'BR', 'FI', 'IT', 'JP', 'XYU', 'FR', 'AR', 'RO', 'ES', 'GB', 'SI', 'BG', 'HR', 'BE', 'PH', 'SK', 'KR', 'NL', 'TH', 'JP', 'HU', 'XYU', 'SE', 'CSHH']",Not US,it
45370,51168,278924,718381,718381,tt7131622,movie,Once Upon a Time in Hollywood,Once Upon a Time in... Hollywood,0,2019,161,"['Comedy', 'Drama']",7.6,773027.0,nm0000233,"['nm0000138', 'nm0000093', 'nm3053338', 'nm0386472']","['Leonardo DiCaprio', 'Brad Pitt', 'Margot Robbie', 'Emile Hirsch']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['CO', 'HR', 'BR', 'LT', 'EG', 'TW', 'EE', 'PH', 'AT', 'US', 'SG', 'PE', 'TW', 'UA', 'DE', 'MX', 'ZA', 'SG', 'KR', 'CA', 'LV', 'SI', 'HK', 'EC', 'HU', 'ES', 'XWW', 'UZ', 'BG', 'RO', 'CN', 'DE', 'IL', 'GR', 'CN', 'DE', 'IN', 'JP', 'GB', 'BR', 'US', 'NL', 'RU', 'IT', 'VN', 'ID', 'IE', 'SK', 'TR', 'JP', 'DK', 'SE', 'AE', 'CZ', 'RS', 'HK', 'XWW', 'GR', 'IN', 'PL', 'AR', 'UY', 'AL', 'AU', 'PT', 'FR', 'CL', 'TH', 'ES', 'XWW', '\\N', 'CA', 'NZ', 'IT']",US,en
39934,44603,244917,596909,596909,tt3501632,movie,Thor: Ragnarok,Thor: Ragnarok,0,2017,130,"['Action', 'Adventure', 'Comedy']",7.9,771606.0,nm0169806,"['nm1165110', 'nm1089991', 'nm0000949', 'nm0749263']","['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett', 'Mark Ruffalo']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['LT', '\\N', 'RU', 'AU', 'BG', 'VN', 'IL', 'SE', 'EC', 'US', 'SG', 'JP', 'JP', 'CA', 'ID', 'FR', 'HK', 'US', 'IT', 'MX', 'BR', 'DE', 'ZA', 'AT', 'NZ', 'CN', 'SK', 'PL', 'GB', 'NL', 'IE', 'PT', 'US', 'CA', 'KR', 'FI', 'CO', 'ES', 'IN', 'TH', 'RO', 'PH', 'LV', 'UA', 'AE', 'UY', 'RS', 'TR', 'IN', 'AR', 'HU', 'IS', 'TW', 'XWW', 'EE', 'CZ', 'HR', 'EG', 'UZ', 'CL']",US,en
22925,24411,134362,215318,215318,tt0378194,movie,Kill Bill: Vol. 2,Kill Bill: Vol. 2,0,2004,137,"['Action', 'Crime', 'Thriller']",8.0,771474.0,nm0000233,"['nm0000235', 'nm0001016', 'nm0000514', 'nm0000435']","['Uma Thurman', 'David Carradine', 'Michael Madsen', 'Daryl Hannah']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,"['JP', 'US', 'IN', 'IR', 'TR', 'BR', 'TH', 'HK', 'PH', 'CZ', 'GB', 'NO', 'GR', 'PT', 'IN', 'EE', 'KR', 'FI', 'TW', 'FI', 'UY', 'ES', 'SE', 'RU', 'SG', 'GB', 'US', 'MX', 'RO', '\\N', 'UA', 'AR', 'JP', 'HU', 'EG', 'AU', 'LV', 'AZ', 'CA', 'IT', 'FR', 'BG', 'US', 'NL', 'SE', 'FI', 'SK', 'VN', 'DE', 'IL', 'MX', 'NO', 'SI', 'LT', 'GE', 'HR', 'ZA', 'UZ', 'PL', 'CA', 'US', 'RS']",Not US,et
13726,13990,56710,73851,73851,tt0097576,movie,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,0,1989,127,"['Action', 'Adventure']",8.2,768544.0,nm0000229,"['nm0000148', 'nm0000125', 'nm0233145', 'nm0001186']","['Harrison Ford', 'Sean Connery', 'Alison Doody', 'Denholm Elliott']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['IL', 'CA', 'PL', 'LT', 'UA', 'ID', 'XYU', 'UA', 'NL', 'SUHH', 'ZA', 'RO', 'RU', 'TH', 'EC', 'IT', 'SI', 'VN', 'BR', 'BG', 'EE', 'CN', 'IN', 'EG', 'DE', 'US', 'ES', 'FR', 'GB', 'HK', 'IN', 'FI', 'SG', 'XWG', 'SI', 'HK', 'IN', 'HR', 'KR', 'PH', 'NL', 'TW', 'AR', 'TR', 'DK', 'PE', 'CSHH', 'ES', 'PT', 'RS', 'VE', 'JP', 'JP', 'SK', 'GR', 'MX', 'US', 'CZ', 'HU', 'NO', 'AE', 'CA', 'GR', 'HK', 'SE', 'AU', '\\N', 'GR', 'FI', 'CSHH', 'UY', 'XYU']",US,en
21739,23013,122827,189421,189421,tt0317248,movie,City of God,Cidade de Deus,0,2002,130,"['Crime', 'Drama']",8.6,768448.0,"nm0576987,nm0526199","['nm1179105', 'nm1129884', 'nm0618690', 'nm1249574']","['Alexandre Rodrigues', 'Leandro Firmino', 'Matheus Nachtergaele', 'Phellipe Haagensen']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['FI', '\\N', 'CA', 'IN', 'LT', 'GB', 'IR', 'NL', 'AZ', 'FI', 'JP', 'ID', 'EG', 'PE', 'ZA', 'IL', 'MX', 'TR', 'UZ', 'UA', 'XEU', 'VN', 'PT', 'CZ', 'XWW', 'DE', 'GR', 'SG', 'UZ', 'EC', 'US', 'XWW', 'CA', 'BR', 'KR', 'IT', 'ES', 'EE', 'AU', 'SE', 'PH', 'BG', 'SI', 'RU', 'TH', 'RS', 'DK', 'HK', 'HU', 'AR', 'HR', '\\N', 'JP', 'IN', 'FR', 'IN', 'PL', 'RO', 'IN', 'TW', 'SK', 'NO', 'NL', 'IN', 'AE', 'CN']",Not US,pt
19658,20383,97473,139057,139057,tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,0,2001,122,"['Comedy', 'Romance']",8.3,767772.0,nm0000466,"['nm0851582', 'nm0440913', 'nm0749363', 'nm0186677']","['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus', 'Lorella Cravotta']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['IN', 'SK', 'TH', 'ES', '\\N', 'XEU', 'CZ', 'HU', 'BG', 'AE', 'GB', 'FI', 'TR', 'NO', 'EC', 'US', 'PT', 'DE', 'EG', 'IT', 'RS', 'XWW', 'AU', 'CN', 'TW', 'KR', 'FR', 'RS', 'PL', 'NL', 'FR', 'HK', 'NL', 'IL', 'MX', 'AR', 'JP', 'XWW', 'UA', 'XWW', 'RS', 'SE', 'RO', 'UZ', 'ZA', 'US', 'CA', 'ID', 'DK', 'FR', 'RU', 'BR', 'CA', 'ES', 'HR', 'IN', 'UA', 'CL', 'PE', 'GR', 'LT']",Not US,fr
23064,24570,135353,217376,217376,tt0382932,movie,Ratatouille,Ratatouille,0,2007,111,"['Adventure', 'Animation', 'Comedy']",8.1,761660.0,"nm0083348,nm0684342","['nm0004951', 'nm0738918', 'nm0652663', 'nm0000453']","['Brad Garrett', 'Lou Romano', 'Patton Oswalt', 'Ian Holm']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['US', 'IN', 'PE', 'KR', 'HR', 'DE', 'HK', 'CA', 'ID', 'EC', 'RS', 'US', 'SK', 'FR', 'IL', 'IT', 'MX', 'NO', 'SE', 'RU', 'PA', 'GB', 'BR', 'LV', 'ZA', 'VE', 'SG', 'BG', 'PT', 'JP', 'TR', 'PL', 'IE', 'JP', 'EG', '\\N', 'XWW', 'AU', 'AU', 'BR', 'UA', 'TH', 'SI', 'NL', 'XWW', 'CZ', 'TW', 'GR', 'AE', 'UY', 'RO', 'PH', 'HU', 'GR', 'CN', 'FI', 'LT', 'UZ', 'AR', 'IN', 'VN', 'HK', 'CA', 'ES', 'IR']",Not US,it
29830,32502,175704,332910,332910,tt1211837,movie,Doctor Strange,Doctor Strange,0,2016,115,"['Action', 'Adventure', 'Fantasy']",7.5,761648.0,nm0220600,"['nm1212722', 'nm0252230', 'nm1046097', 'nm0938950']","['Benedict Cumberbatch', 'Chiwetel Ejiofor', 'Rachel McAdams', 'Benedict Wong']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['RU', 'NL', 'UZ', 'TH', 'AE', 'GB', 'IL', 'PL', 'HK', 'FR', 'XWW', 'EG', 'IN', 'IT', 'UY', 'DE', 'UA', 'US', 'KZ', 'SG', 'ES', 'BR', 'AR', 'SK', 'AU', 'NZ', 'VN', 'EE', 'ZA', '\\N', 'TR', 'GE', 'HU', 'ID', 'CO', 'ES', 'TW', 'US', 'PT', 'JP', 'SE', 'LV', 'IN', 'IN', 'GR', 'HK', 'CA', 'AL', 'MY', 'CL', 'MX', 'SI', 'RO', 'CA', 'RS', 'KR', 'CZ', 'EC', 'LT', 'BG', 'PH']",US,en
26513,28695,157241,264805,264805,tt0892769,movie,How to Train Your Dragon,How to Train Your Dragon,0,2010,98,"['Action', 'Adventure', 'Animation']",8.1,757964.0,"nm0761498,nm0213450","['nm0059431', 'nm0124930', 'nm2395586', 'nm0272401']","['Jay Baruchel', 'Gerard Butler', 'Christopher Mintz-Plasse', 'Craig Ferguson']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['SK', 'IN', 'HK', 'PH', 'IL', 'PL', 'NL', 'IL', 'FI', 'SE', 'TH', 'AR', 'GE', 'GB', 'SG', 'ZA', 'UZ', 'UY', 'EG', 'SI', 'US', 'US', 'TW', 'IN', 'RS', 'LV', 'EE', 'RU', 'IN', 'LT', 'PT', 'UA', 'HU', 'VN', 'BR', 'CN', 'ID', 'JP', 'CA', 'HR', 'IR', 'PE', 'FR', 'DE', 'MX', 'AU', 'CA', 'CZ', 'NO', 'GR', '\\N', 'GR', 'JP', 'TR', 'BG', 'RO', 'IS', 'IT', 'EC', 'ES', 'BE', 'DK', 'KR']",US,en
21744,23018,122926,189608,189608,tt0317705,movie,The Incredibles,The Incredibles,0,2004,115,"['Action', 'Adventure', 'Animation']",8.0,757633.0,nm0083348,"['nm0005266', 'nm0000168', 'nm0000456', 'nm0005134']","['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter', 'Jason Lee']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['SI', 'IN', 'ES', 'TW', 'KR', 'IR', 'DE', 'SK', 'AL', 'NL', 'IL', 'RS', 'PH', 'GB', 'CA', 'TH', 'AR', 'EE', 'BG', 'HR', 'HK', 'US', 'SE', 'DE', 'CA', 'VN', 'XWW', 'ES', 'US', 'GR', 'RU', 'PL', 'AT', 'AU', 'ZA', 'US', 'HU', 'JP', '\\N', 'EC', 'ID', 'LV', 'FR', 'UZ', 'XWW', 'PE', 'UA', 'IT', 'IN', 'PA', 'FI', 'MX', 'NO', 'DK', 'RO', 'BR', 'CL', 'JP', 'EG', 'TR', 'US', 'FI', 'US', 'CN', 'US', 'US', 'LT', 'US', 'JP', 'PT', 'SG', 'UY', 'IN', 'CZ']",US,en
12839,13084,53659,70370,70370,tt0093058,movie,Full Metal Jacket,Full Metal Jacket,0,1987,116,"['Drama', 'War']",8.3,755980.0,nm0000040,"['nm0000546', 'nm0000388', 'nm0000352', 'nm0000284']","['Matthew Modine', 'R. Lee Ermey', ""Vincent D'Onofrio"", 'Adam Baldwin']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,"['IR', 'RO', 'UY', 'CN', 'KR', 'CZ', 'FI', 'RS', 'UA', 'HU', 'SE', 'SK', 'AR', 'IN', 'FI', 'PH', 'PL', 'GB', 'NL', 'PT', 'CZ', 'US', 'XWG', 'FR', 'IT', 'EG', 'FI', 'DE', 'SG', 'US', 'EC', 'LT', 'GR', 'AT', 'TW', 'ZA', 'JP', 'PE', 'HR', 'IL', '\\N', 'TH', 'DK', 'PL', 'VN', 'CA', 'AE', 'ID', 'RU', 'BG', 'ES', 'MX', 'BR', 'AU', 'TR', 'IN', 'RS', 'HK', 'RO', 'CA', 'JP']",Not US,sv
31754,34678,188413,380787,380787,tt1392214,movie,Prisoners,Prisoners,0,2013,153,"['Crime', 'Drama', 'Mystery']",8.1,740954.0,nm0898288,"['nm0413168', 'nm0350453', 'nm0205626', 'nm0502425']","['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis', 'Melissa Leo']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"['RO', 'HU', '\\N', 'EG', 'RS', 'UZ', 'DE', 'US', 'EC', 'PT', 'FI', 'ID', 'CN', 'MX', 'VE', 'AR', 'ZA', 'NZ', 'PL', 'AE', 'JP', 'HK', 'UY', 'FR', 'TH', 'IT', 'NL', 'IE', 'KR', 'CA', 'CO', 'UA', 'HR', 'GB', 'VN', 'EE', 'ES', 'LV', 'IN', 'CA', 'SI', 'CZ', 'PH', 'TR', 'TW', 'LT', 'CL', 'IL', 'PE', 'RU', 'BR', 'SE', 'AZ', 'IN', 'ES', 'GR', 'SG', 'JP', 'AU', 'BG']",Not US,de
23080,24593,135473,217629,217629,tt0383574,movie,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,0,2006,151,"['Action', 'Adventure', 'Fantasy']",7.3,734116.0,nm0893659,"['nm0000136', 'nm0089217', 'nm0461136', 'nm0202603']","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['AE', 'CA', 'US', 'PE', 'EE', 'ES', 'IN', 'AR', 'SI', '\\N', 'HK', 'LT', 'AU', 'DE', 'FI', 'ZA', 'UZ', 'RS', 'CN', 'BG', 'RU', 'CA', 'ID', 'SE', 'PT', 'SE', 'TW', 'LV', 'SK', 'EG', 'DE', 'UY', 'KR', 'FR', 'SG', 'EC', 'US', 'UZ', 'UA', 'IL', 'PL', 'CZ', 'HU', 'US', 'JP', 'IT', 'VE', 'VN', 'GR', 'MX', 'BR', 'DE', 'TH', 'TR', 'GR', 'HK', 'GB', 'NL', 'DK', 'PH', 'IN', 'RO', 'HR', 'US']",US,en
36255,40095,219522,495334,495334,tt2096673,movie,Inside Out,Inside Out,0,2015,95,"['Adventure', 'Animation', 'Comedy']",8.1,732639.0,"nm0230032,nm0215455","['nm0688132', 'nm0352778', 'nm0085400', 'nm1411676']","['Amy Poehler', 'Bill Hader', 'Lewis Black', 'Mindy Kaling']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['ES', 'IN', 'BE', 'EC', 'DE', 'LT', 'CA', 'TH', 'AR', 'NL', 'LV', 'IN', 'RO', 'CN', 'NO', 'AU', 'UY', 'FR', 'IL', 'IS', 'AL', 'IE', 'HK', '\\N', 'IR', 'CA', 'EE', 'SE', 'HU', 'HK', 'UA', 'BO', 'PL', 'HR', 'CZ', 'DK', 'RS', 'SG', 'VN', 'ZA', 'TW', 'NZ', 'SK', 'JP', 'ID', 'FI', 'IT', 'RU', 'PH', 'US', 'PE', 'AZ', 'PT', 'BG', 'ID', 'VE', 'KR', 'MX', 'CL', 'TR', 'UZ', 'JP', 'GR', 'BR', 'EG', 'ES', 'CN', 'US', 'CO', 'GB', 'SI']",Not US,pt
12353,12589,51949,68406,68406,tt0090605,movie,Aliens,Aliens,0,1986,137,"['Action', 'Adventure', 'Sci-Fi']",8.4,730119.0,nm0000116,"['nm0000244', 'nm0000299', 'nm0001343', 'nm0001663']","['Sigourney Weaver', 'Michael Biehn', 'Carrie Henn', 'Paul Reiser']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"['CM', 'BG', 'FR', 'NZ', 'SK', 'MY', 'PR', 'ZA', 'NL', 'HU', 'IT', 'JP', 'CZ', 'IN', 'DDDE', 'BR', 'CA', 'ES', 'HR', 'LT', 'VN', 'DK', 'HK', 'FI', 'CA', 'IE', 'PH', 'GR', 'US', 'EG', 'TH', 'IS', 'LV', 'PK', 'PE', 'CSHH', 'NG', 'NO', 'RO', 'CA', 'ID', 'IL', 'UZ', 'RU', 'TR', 'AE', 'SG', 'CA', 'XYU', 'DE', 'MX', '\\N', 'CH', 'DE', 'SUHH', 'AU', 'XYU', 'ID', 'BE', 'JM', 'CA', 'UY', 'CSHH', 'HR', 'CA', 'JP', 'AU', 'XWG', 'FI', 'AE', 'SG', 'BD', 'CG', 'RS', 'BE', 'AR', 'CSHH', 'IN', 'GB', 'CN', 'SUHH', 'BE', 'UA', 'GB', 'XAS', 'FR', 'SI', 'ES', 'PT', 'KR', 'EC', 'EG', 'SE', 'UA', 'GR', 'US', 'RS', 'AT', 'ES', 'DE', 'US', 'PL', 'GR', 'EE', 'JP', 'IR', 'TW']",Not US,de
